scenario,code,code_version,source,physical_assumptions,coordinate,frequency_hz,observer_time,value_name,value,asgard_ratio,wall_time,boundary,radius_cm,chi,metric_group
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,2.72044398e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,6.56835375e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,1.54284272e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,6.56835375e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,6.78291903e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,6.56835375e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,3.24068070e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,6.99435218e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,1.72403066e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,6.99435218e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,7.27145039e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,6.99435218e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,3.90483524e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,7.44110358e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,1.92038077e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,7.44110358e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,8.11092668e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,7.44110358e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,4.75281545e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,7.91020474e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,2.13314370e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,7.91020474e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,8.95519352e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,7.91020474e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,5.67211228e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.40329546e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,2.36366224e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.40329546e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,9.63620123e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.40329546e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,6.84584201e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.92206848e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,2.61337717e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.92206848e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,1.02165951e+23,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,8.92206848e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,8.11796259e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,9.46827883e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,2.88383109e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,9.46827883e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,1.06156511e+23,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,9.46827883e+16,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,9.74197324e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.00437529e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,3.17667525e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.00437529e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,1.08327764e+23,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.00437529e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,1.15014448e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.06503973e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,3.49367338e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.06503973e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,1.09036523e+23,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.06503973e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,1.37471430e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.12902079e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,3.83670884e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.12902079e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,1.08001196e+23,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.12902079e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,1.61789357e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.19652784e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,4.20778770e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.19652784e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,1.05967113e+23,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.19652784e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,1.92818652e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.26778097e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,4.60904595e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.26778097e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,1.02679909e+23,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.26778097e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,2.26398660e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.34301191e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,5.04275106e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.34301191e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,9.89604213e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.34301191e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,2.69231349e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.42246506e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,5.51130879e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.42246506e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,9.45138902e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.42246506e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,3.15551584e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.50639848e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,6.01726214e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.50639848e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,8.98964559e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.50639848e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,3.74611219e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.59508499e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,6.56329731e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.59508499e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,8.49366026e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.59508499e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,4.49914686e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.68881341e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,7.15223903e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.68881341e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,7.97749572e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.68881341e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,5.31244075e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.78788981e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,7.78704982e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.78788981e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,7.47701036e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.78788981e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,6.34897304e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.89263888e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,8.47083178e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.89263888e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,6.96944753e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,1.89263888e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,7.46731043e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,2.00340553e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,9.20681031e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,2.00340553e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,6.49095795e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,2.00340553e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_number,8.89194345e+49,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,2.12055649e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,proton_energy_erg,9.99833656e+48,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,2.12055649e+17,,hadronic_state
complex_state_dashboard,ASGARD,4.2.1,local git 714d890e,"ASGARD-only radius-ordered state dashboard; uniform medium; proton-synch hadronic rows use legacy_1d; activated p-gamma, Bethe-Heitler, and pair-feedback rows use am3_1d with joint coupling; chi projection uses the fullhide_2d electron branch",radius and local state coordinate,,,hadronic_synch_peak_cgs,6.01746885e+22,,3.65532294e+01,ASGARD-only radius-ordered diagnostic; no cross-code ratio,2.12055649e+17,,hadronic_state
