scenario,solver,band,nu_hz,t_obs_s,flux_density
ISM continuous jumps,dg_1d,Rband,4.60000000e+14,3.79269019e+06,1.12378949e-28
ISM continuous jumps,dg_1d,Rband,4.60000000e+14,4.60423938e+06,8.05506499e-29
ISM continuous jumps,dg_1d,Rband,4.60000000e+14,5.58944158e+06,5.79387416e-29
ISM continuous jumps,dg_1d,Rband,4.60000000e+14,6.78545457e+06,4.17084743e-29
ISM continuous jumps,dg_1d,Rband,4.60000000e+14,8.23738707e+06,3.01167739e-29
ISM continuous jumps,dg_1d,Rband,4.60000000e+14,1.00000000e+07,2.17893762e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.00000000e-01,1.91615235e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.21397719e-01,2.96299283e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.47374062e-01,4.72555444e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.78908749e-01,7.75068261e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.17191140e-01,1.29355404e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.63665090e-01,2.18772163e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.20083405e-01,3.76177243e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.88573952e-01,6.55610898e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.71719914e-01,1.15640489e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.72657215e-01,2.06267522e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.95192796e-01,3.70164234e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,8.43948197e-01,6.66706371e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.02453386e+00,1.19828105e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.24376073e+00,2.15108150e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.50989716e+00,3.81101778e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.83298071e+00,6.63877411e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.22519677e+00,1.13031876e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.70133812e+00,1.83820367e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.27936286e+00,2.84344932e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.98107171e+00,4.15050868e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.83293024e+00,5.71147288e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.86706707e+00,7.45540615e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,7.12248558e+00,9.31420515e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,8.64653503e+00,1.07008729e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.04966963e+01,1.23691462e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.27427499e+01,1.55203818e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.54694077e+01,1.82543084e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.87795080e+01,2.02330917e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.27978944e+01,2.23002602e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.76761237e+01,2.41369465e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.35981829e+01,2.56385580e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.07874276e+01,2.69891893e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.95150067e+01,2.76310576e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.01100886e+01,2.74581242e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,7.29722764e+01,2.74377743e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,8.85866790e+01,2.60826722e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.07542208e+02,2.48569341e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.30553787e+02,2.28792994e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.58489319e+02,2.06612739e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.92402418e+02,1.84263480e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.33572147e+02,1.59853124e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.83551258e+02,1.34192832e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.44224760e+02,1.12885890e-24
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.17881006e+02,9.52201439e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.07298009e+02,7.92429740e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.15848211e+02,6.51002347e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,7.47625680e+02,5.33419837e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,9.07600522e+02,4.35836946e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.10180633e+03,3.53401637e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.33756775e+03,2.87382905e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.62377674e+03,2.32914984e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.97122792e+03,1.88412889e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.39302573e+03,1.52695450e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.90507865e+03,1.23382016e-25
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.52669921e+03,9.95238452e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.28133240e+03,8.01620912e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.19743987e+03,6.43846683e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.30957344e+03,5.17247465e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,7.65967823e+03,4.18060356e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,9.29867465e+03,3.38219690e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.12883789e+04,2.71961952e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.37038345e+04,2.16171244e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.66361425e+04,1.70147919e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.01958975e+04,1.31774119e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.45173589e+04,1.00055096e-26
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.97635144e+04,7.39303210e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.61322276e+04,5.27457023e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.38637001e+04,3.32503393e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.32495313e+04,1.68561136e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.46437163e+04,1.16697647e-27
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,7.84759970e+04,8.57039569e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,9.52680703e+04,6.14828187e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.15653264e+05,4.28830256e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.40400425e+05,2.92418361e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.70442913e+05,1.96316283e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.06913808e+05,1.30403194e-28
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.51188643e+05,8.61419365e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.04937283e+05,5.68998297e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.70186906e+05,3.77456193e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.49398459e+05,2.50472403e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.45559478e+05,1.66851210e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.62296762e+05,1.11438673e-29
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,8.04013161e+05,7.44812431e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,9.76053637e+05,5.00072280e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.18490685e+06,3.36421445e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.43844989e+06,2.28058472e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.74624535e+06,1.55211198e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.11990202e+06,1.05829876e-30
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,2.57351270e+06,7.23456982e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.12418571e+06,4.98778233e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,3.79269019e+06,3.43198446e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,4.60423938e+06,2.37980107e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,5.58944158e+06,1.66226942e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,6.78545457e+06,1.15547881e-31
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,8.23738707e+06,8.09503013e-32
ISM continuous jumps,dg_1d,1keV,2.41798900e+17,1.00000000e+07,5.66437829e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.00000000e-01,9.17146766e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.21397719e-01,1.39160712e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.47374062e-01,2.11889688e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.78908749e-01,3.23721289e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.17191140e-01,4.96621498e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.63665090e-01,7.61333351e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.20083405e-01,1.15286234e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.88573952e-01,1.75663712e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.71719914e-01,2.66396370e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.72657215e-01,4.02585824e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.95192796e-01,6.08057696e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.43948197e-01,9.04640151e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.02453386e+00,1.33410595e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.24376073e+00,1.92869203e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.50989716e+00,2.74440366e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.83298071e+00,3.76145735e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.22519677e+00,4.87238543e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.70133812e+00,5.89150410e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.27936286e+00,6.63316855e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.98107171e+00,6.92952307e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.83293024e+00,6.80341959e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.86706707e+00,6.33024174e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.12248558e+00,5.67233555e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.64653503e+00,4.70782319e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.04966963e+01,3.98784548e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.27427499e+01,3.50955074e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.54694077e+01,2.85703366e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.87795080e+01,2.35875570e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.27978944e+01,1.94526683e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.76761237e+01,1.57479174e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.35981829e+01,1.22833388e-28
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.07874276e+01,9.18828586e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.95150067e+01,6.20790358e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.01100886e+01,5.22479511e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.29722764e+01,5.58480623e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.85866790e+01,3.29547508e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.07542208e+02,3.31944088e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.30553787e+02,2.57888559e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.58489319e+02,1.97637697e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.92402418e+02,1.60952503e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.33572147e+02,1.24117850e-29
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.83551258e+02,9.36837814e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.44224760e+02,7.36201445e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.17881006e+02,5.91000019e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.07298009e+02,4.74000693e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.15848211e+02,3.74979633e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.47625680e+02,2.97633990e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,9.07600522e+02,2.36385064e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.10180633e+03,1.86327213e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.33756775e+03,1.47484865e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.62377674e+03,1.16493481e-30
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.97122792e+03,9.20074576e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.39302573e+03,7.29835930e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.90507865e+03,5.78227183e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.52669921e+03,4.57598498e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.28133240e+03,3.60537449e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.19743987e+03,2.83957381e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.30957344e+03,2.22147145e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.65967823e+03,1.75816425e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,9.29867465e+03,1.38460214e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.12883789e+04,1.07821506e-31
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.37038345e+04,8.28216540e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.66361425e+04,6.28200274e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.01958975e+04,4.69663111e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.45173589e+04,3.45813950e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.97635144e+04,2.46595213e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.61322276e+04,1.69873472e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.38637001e+04,1.04740011e-32
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.32495313e+04,5.54279371e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.46437163e+04,4.12278137e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,7.84759970e+04,3.11603906e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,9.52680703e+04,2.19148935e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.15653264e+05,1.46942771e-33
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.40400425e+05,9.61503246e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.70442913e+05,6.20468181e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.06913808e+05,4.00920187e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.51188643e+05,2.62155124e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.04937283e+05,1.73362271e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.70186906e+05,1.14222449e-34
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.49398459e+05,7.38520977e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.45559478e+05,4.79641734e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.62296762e+05,3.14624516e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.04013161e+05,2.08015150e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,9.76053637e+05,1.39098361e-35
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.18490685e+06,9.36082142e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.43844989e+06,6.41095189e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.74624535e+06,4.37743893e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.11990202e+06,2.97550842e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,2.57351270e+06,2.03098371e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.12418571e+06,1.40867985e-36
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,3.79269019e+06,9.65421040e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,4.60423938e+06,6.76032415e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,5.58944158e+06,4.77036323e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,6.78545457e+06,3.32829561e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,8.23738707e+06,2.37676083e-37
ISM continuous jumps,dg_1d,100MeV,2.41798900e+22,1.00000000e+07,1.68024420e-37
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.00000000e-01,1.53672004e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.21397719e-01,1.73802774e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.47374062e-01,1.94741041e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.78908749e-01,2.16950396e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.17191140e-01,2.40863097e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.63665090e-01,2.67035769e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.20083405e-01,3.05231732e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.88573952e-01,3.36788829e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.71719914e-01,3.79772536e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.72657215e-01,4.25125576e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.95192796e-01,4.73929970e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.43948197e-01,5.30222186e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.02453386e+00,5.86613983e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.24376073e+00,6.50133358e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.50989716e+00,7.17904105e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.83298071e+00,7.91817220e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.22519677e+00,8.71125729e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.70133812e+00,9.56925240e-27
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.27936286e+00,1.05072310e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.98107171e+00,1.15312741e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.83293024e+00,1.26585230e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.86706707e+00,1.38995806e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.12248558e+00,1.52730041e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.64653503e+00,1.67972321e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.04966963e+01,1.84941776e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.27427499e+01,2.03861186e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.54694077e+01,2.25039871e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.87795080e+01,2.48777952e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.27978944e+01,2.75456523e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.76761237e+01,3.05506324e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.35981829e+01,3.39453323e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.07874276e+01,3.77868840e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.95150067e+01,4.21477062e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.01100886e+01,4.71115913e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.29722764e+01,5.27797243e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.85866790e+01,5.92711293e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.07542208e+02,6.67370615e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.30553787e+02,7.53460164e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.58489319e+02,8.53158559e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.92402418e+02,9.69120400e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.33572147e+02,1.10471975e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.83551258e+02,1.26396641e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.44224760e+02,1.45015105e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.17881006e+02,1.66797670e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.07298009e+02,1.92558847e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.15848211e+02,2.23047920e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.47625680e+02,2.58972772e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,9.07600522e+02,3.00829443e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.10180633e+03,3.48596041e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.33756775e+03,3.97799965e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.62377674e+03,4.47279480e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.97122792e+03,4.99617132e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.39302573e+03,5.53634550e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.90507865e+03,6.07621165e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.52669921e+03,6.59271424e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.28133240e+03,7.06243857e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.19743987e+03,7.46323424e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.30957344e+03,7.77287187e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.65967823e+03,7.96713746e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,9.29867465e+03,8.03947642e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.12883789e+04,8.02460830e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.37038345e+04,7.93958923e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.66361425e+04,7.79276045e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.01958975e+04,7.59780446e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.45173589e+04,7.36653192e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.97635144e+04,7.10629879e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.61322276e+04,6.82341901e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.38637001e+04,6.52558128e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.32495313e+04,6.21542792e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.46437163e+04,5.89058812e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,7.84759970e+04,5.55015055e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,9.52680703e+04,5.20311674e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.15653264e+05,4.86222122e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.40400425e+05,4.53263079e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.70442913e+05,4.12364907e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.06913808e+05,3.21673777e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.51188643e+05,2.77423599e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.04937283e+05,2.75779602e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.70186906e+05,2.47654704e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,4.49398459e+05,2.28765689e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,5.45559478e+05,2.14212692e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,6.62296762e+05,2.03997190e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,8.04013161e+05,1.93402151e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,9.76053637e+05,1.83045502e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.18490685e+06,1.73490086e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.43844989e+06,1.61864647e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,1.74624535e+06,1.48562580e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.11990202e+06,1.33629519e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,2.57351270e+06,1.16899777e-25
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.12418571e+06,9.93562543e-26
Wind-ISM jump,fullhide_1d,10GHz,1.00000000e+10,3.79269019e+06,8.23490565e-26
